#{"t_start": 1784553574.104079, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
577.650002,81,1.515592
392.521675,59,1.849201
555.977575,80,2.315876
318.449853,51,2.609097
413.461469,64,2.98424
535.541883,77,3.435152
212.69279,39,3.664623
305.776822,49,3.954841
492.123202,72,4.402562
255.100945,42,4.653359
300.234707,49,4.980142
206.278467,37,5.204638
322.386322,55,5.529864
381.373128,59,5.877867
504.340571,73,6.30643
319.996879,51,6.616122
333.04756,55,6.942912
506.737219,74,8.395798
602.596165,89,8.953046
380.194626,57,9.299399
389.161249,62,9.674979
290.119037,47,9.95963
271.286728,44,10.224638
779.280159,106,10.86579
367.970864,56,11.22331
323.449881,50,11.552875
704.804164,99,12.160987
315.070724,52,12.46853
461.833064,68,12.877579
756.080438,103,13.493365
280.160686,46,13.781563
285.309098,48,14.070627
431.112512,66,15.218396
885.541086,120,15.930088
445.20245,73,16.370194
1072.216169,142,17.285592
582.164541,89,17.830024
783.77033,110,18.487114
859.748914,118,19.188067
501.499601,75,19.63321
431.166386,65,20.027245
305.310584,51,20.330602
629.312362,89,20.885667
438.231853,65,21.278416
936.257762,132,22.837156
651.757846,93,23.399965
446.106029,76,23.864429
305.905759,50,24.164193
857.011485,119,24.877639
508.452008,75,25.383506
664.183631,94,25.949837
490.205321,76,26.409381
429.019748,69,26.825592
851.985599,115,27.651891
572.087627,83,28.153897
694.346965,100,29.678172
609.614349,87,30.204973
751.968113,108,30.8543
793.70873,112,31.543611
812.486807,114,32.307017
609.720287,87,32.826459
638.162709,95,33.398609
558.444684,82,33.889157
805.197934,114,34.597185
810.172472,114,35.341564
894.758246,122,36.871172
817.951354,114,37.56419
685.541847,100,38.166432
1239.792023,165,39.191694
751.243675,106,39.83276
897.456125,124,40.599435
814.156725,116,41.335891
892.678844,122,42.071765
638.466095,92,42.656266
947.914006,133,44.231311
651.473367,94,44.803918
796.873326,112,45.964206
923.485814,127,46.930014
1257.393744,168,48.098428
847.069429,118,48.867136
1286.877541,171,49.940179
684.841092,104,50.607671
1065.910325,147,52.26228
2186.084599,305,54.705578
2469.948322,331,56.850647
1231.081919,166,57.85724
1537.392623,206,59.885249
1878.611791,246,61.375557
2215.276288,297,63.179007
1962.549994,258,64.781093
1960.599189,257,67.216668
2371.798535,308,69.041966
23273.566581,3001,88.995298
23993.923906,3001,108.880641
22975.264816,3001,128.815679
22773.664884,3001,148.744764
5880.387302,778,153.372657
10518.291568,1395,163.700733
19149.923317,2512,207.100585
7809.920104,1034,213.965624
22813.9466,3001,233.872602
22969.355111,3001,254.294167
23006.717968,3001,279.04709
22771.861568,3001,301.03723
6058.885911,802,307.902827
22878.382394,3001,329.682154
22947.796343,3001,352.617968
16603.270945,2177,368.664582
22644.290591,3001,418.208929
21342.906578,2961,441.129454
22128.654923,3001,463.411396
22264.389942,3001,487.232295
13468.260374,1782,501.58181
4935.321382,663,506.637255
10645.00768,1429,517.871159
22482.287363,3001,540.770786
12623.07062,1674,554.339189
2953.933675,396,556.819501
3619.001221,497,561.216935
22404.922109,3001,584.280612
22148.008219,3001,632.178329
20736.886081,3001,691.687323
3817.868854,523,702.393197
22116.649737,3001,729.281577
9475.859622,1287,739.653536
3026.559692,407,743.097959
22282.420832,3001,765.28977
8366.728871,1155,775.577703
9532.547281,1295,785.806669
4277.004715,561,789.506091
10904.264419,1465,801.545118
21032.162554,3001,824.708982
3329.067846,444,827.498416
3851.524863,517,832.362837
10475.076851,1413,842.715291
5340.800241,731,848.586284
11134.417659,1492,859.408895
8801.691401,1205,891.702496
12596.308819,1674,905.417841
9428.217184,1280,914.800154
4148.635035,553,920.091386
3158.148651,423,922.750046
20685.977747,3001,945.798738
22053.475919,3001,969.884446
8306.053206,1148,978.156941
3377.519369,453,983.042299
8053.03894,1119,991.03559
4385.521336,593,994.958102
22182.538887,3001,1019.033542
9005.474041,1232,1027.91737
21248.710865,3001,1051.883524
22420.258368,3001,1074.965208
7059.354304,967,1083.364954
5018.130995,691,1114.946755
