#{"t_start": 1784835685.7017455, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
301.902287,47,0.120537
726.86511,99,0.328755
255.633106,43,0.418344
254.260077,45,0.52238
246.337502,42,0.610363
405.658218,61,0.738283
310.515112,50,0.845879
627.19464,88,1.03377
356.310135,54,1.151627
460.422951,67,1.291983
359.787887,61,1.42571
177.405256,33,1.494283
502.69553,74,1.652875
271.242347,45,1.753552
326.0703,52,1.87662
428.628136,65,2.020671
595.275927,86,2.213895
498.190904,73,3.002147
312.10861,49,3.113275
752.643999,102,3.341058
326.285707,51,3.46599
442.828004,66,3.61352
478.549408,70,3.770785
320.406408,51,3.884507
288.284239,46,3.985712
355.492463,56,4.10963
689.872436,97,4.335553
226.730714,39,4.425198
527.664728,76,4.596546
294.578412,49,4.708625
370.284602,56,4.828902
531.389582,78,5.002301
529.932557,76,5.166186
443.72326,65,5.959174
280.7635,44,6.056166
856.639142,117,6.308806
636.592199,90,6.549089
320.454245,54,6.669524
356.712562,59,6.803261
668.642488,96,7.018316
1187.442584,157,7.37939
497.66733,74,7.546847
297.485828,48,7.652242
448.813065,68,7.802354
462.045864,68,7.958395
549.61028,79,8.137464
196.661841,35,8.869584
477.495261,69,9.030625
987.477361,133,9.327202
563.105783,83,9.510058
734.419185,102,9.732887
633.594005,88,9.926142
353.544179,57,10.051274
316.468982,49,10.164514
498.641077,73,10.326686
450.086643,67,10.476411
455.540643,68,10.629806
403.369952,62,10.767579
331.070653,53,10.885475
460.009086,69,11.040714
426.942945,64,11.824623
282.164201,47,11.931576
460.556791,69,12.085716
440.699242,66,12.242368
521.115016,77,12.414718
536.879774,80,12.595913
583.817092,84,12.779253
443.408361,67,12.929791
581.067622,86,13.121167
549.163773,78,13.30158
949.910008,128,13.579575
368.692768,58,13.709155
774.124594,109,13.95544
685.034757,98,14.801956
743.819311,105,15.038058
861.587509,116,15.290238
565.119523,81,15.483221
882.672944,120,15.744019
405.307289,61,15.875876
322.78997,53,15.997
509.389651,76,16.165987
861.239696,116,16.422316
999.487413,134,16.71683
631.317037,90,16.909797
443.279933,68,17.687028
1190.196712,158,18.035308
1013.952371,135,18.332402
457.813683,69,18.488778
974.907225,129,18.774104
459.969019,68,18.924877
557.550953,80,19.107208
790.683735,108,19.34808
555.334908,84,19.536548
1157.864655,154,20.527759
591.494266,89,20.724098
701.170197,100,20.951885
600.96958,85,21.139988
1627.837075,211,21.613123
947.883522,128,21.899996
1273.033041,167,22.264969
977.478725,132,22.574781
572.543335,84,22.766725
946.892225,128,23.691894
2472.538388,317,24.405725
1087.469419,145,24.728971
506.569364,73,24.892725
770.862933,107,25.133935
844.098569,115,25.388023
702.038604,98,25.611017
1264.489326,168,26.638887
997.938677,135,26.938688
933.531194,128,27.230247
1485.054188,194,27.665183
1214.04412,159,28.027586
722.691349,101,28.256446
936.635276,128,28.559882
1173.750231,155,29.585982
939.626729,128,29.87988
1355.963744,179,30.285573
1095.031395,146,30.614377
1207.946095,159,30.973166
979.961881,132,31.268206
1173.576037,155,31.617731
1242.302141,168,32.622061
1196.615713,160,32.971579
1415.731593,186,33.396118
902.775619,122,33.673712
1073.631485,143,34.001493
1023.09076,140,34.307157
1174.31042,159,35.290286
1852.790551,240,35.817474
1119.890381,151,36.150656
2007.181269,257,36.712481
2104.821651,270,37.300851
2021.836643,261,38.501731
1379.779137,184,38.908876
1396.115357,185,39.312016
1201.79753,160,39.658641
2361.778663,300,40.325574
2131.020801,273,41.546397
2140.060571,274,42.147491
3905.593204,488,43.216208
2194.559424,283,44.465436
2592.751499,329,45.18405
2358.578483,303,45.842018
2156.580674,275,47.081352
2389.258141,304,47.730798
3063.966845,389,48.575398
2277.11722,289,49.82875
6087.947874,758,51.466329
24695.016999,3001,59.84731
24713.26441,3001,68.224524
24720.993572,3001,76.577223
24723.367521,3001,84.994204
24730.169518,3001,99.511397
24732.097558,3001,107.922236
24731.052149,3001,116.31757
24735.013611,3001,124.756026
24739.958462,3001,133.134465
24741.975326,3001,141.488601
24741.989098,3001,149.860117
24737.219105,3001,158.244482
24737.61014,3001,165.993811
23489.89294,3001,174.387695
24744.166666,3001,189.320746
24731.625276,3001,197.715683
24735.519824,3001,206.129764
24740.231922,3001,214.529103
24741.421901,3001,222.948664
24733.951977,3001,231.307174
24737.58124,3001,239.675043
24568.846475,3001,248.146333
24734.934688,3001,256.580117
24719.918972,3001,265.040043
24733.414995,3001,273.551707
24743.857756,3001,288.698001
24724.344144,3001,296.549189
24724.487264,3001,305.078239
24732.500653,3001,313.508573
24741.165086,3001,321.959445
24736.539498,3001,330.43524
24737.938131,3001,338.871362
24739.835068,3001,347.31059
24746.268705,3001,355.827455
24735.966152,3001,364.338047
